Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-09-18,97,258,499,854,11.358313817330211,30.210772833723652,58.430913348946135
2016-09-19,163,417,653,1233,13.21978913219789,33.81995133819951,52.960259529602595
2016-09-20,210,320,833,1363,15.407190022010273,23.47762289068232,61.11518708730741
2016-09-21,319,254,513,1086,29.37384898710866,23.388581952117864,47.23756906077348
2016-09-22,97,186,419,702,13.817663817663817,26.495726495726498,59.686609686609685
2016-09-23,77,140,269,486,15.843621399176955,28.80658436213992,55.349794238683124
2016-09-24,65,95,163,323,20.123839009287924,29.411764705882355,50.464396284829725
2016-09-25,184,98,187,469,39.23240938166311,20.8955223880597,39.872068230277186
2016-09-26,117,119,296,532,21.992481203007518,22.36842105263158,55.639097744360896
2016-09-27,75,93,240,408,18.38235294117647,22.794117647058822,58.82352941176471
2016-09-28,82,164,179,425,19.294117647058822,38.588235294117645,42.11764705882353
2016-09-29,59,130,150,339,17.404129793510325,38.34808259587021,44.24778761061947
2016-09-30,56,132,218,406,13.793103448275861,32.51231527093596,53.69458128078818
