Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-03-27,341,492,780,1613,21.140731556106633,30.502169869807812,48.357098574085555
2016-03-28,432,389,934,1755,24.615384615384617,22.165242165242166,53.219373219373225
2016-03-29,508,714,836,2058,24.68415937803693,34.69387755102041,40.62196307094266
2016-03-30,464,637,1732,2833,16.37839745852453,22.484998235086483,61.13660430638899
2016-03-31,350,508,1100,1958,17.87538304392237,25.944841675178754,56.17977528089888
2016-04-01,260,556,937,1753,14.831717056474613,31.717056474614946,53.45122646891044
2016-04-02,267,477,888,1632,16.360294117647058,29.22794117647059,54.41176470588235
2016-04-03,269,537,907,1713,15.703444249854057,31.34851138353765,52.94804436660829
2016-04-04,865,731,1744,3340,25.898203592814372,21.88622754491018,52.215568862275454
2016-04-05,994,760,1795,3549,28.007889546351084,21.414482952944493,50.57762750070442
2016-04-06,440,512,1175,2127,20.68641278796427,24.07146215326751,55.242125058768224
2016-04-07,816,480,1076,2372,34.40134907251265,20.236087689713322,45.362563237774026
2016-04-08,1123,616,1670,3409,32.94221179231446,18.069815195071868,48.987973012613665
2016-04-09,630,744,2485,3859,16.325472920445712,19.279606115573984,64.39492096398031
2016-04-10,394,436,1328,2158,18.257645968489342,20.203892493049118,61.53846153846154
2016-04-11,349,472,1380,2201,15.856428895956384,21.444797819173104,62.69877328487051
2016-04-12,317,624,1259,2200,14.40909090909091,28.363636363636363,57.22727272727273
2016-04-13,316,525,1298,2139,14.773258532024311,24.544179523141654,60.682561944834035
2016-04-14,401,631,1355,2387,16.79932970255551,26.434855467113533,56.76581483033096
2016-04-15,614,782,1540,2936,20.91280653950954,26.634877384196187,52.45231607629428
2016-04-16,426,494,1049,1969,21.635347892331133,25.088877602844086,53.27577450482478
2016-04-17,333,441,1032,1806,18.438538205980066,24.418604651162788,57.14285714285714
2016-04-18,371,609,1231,2211,16.779737675260066,27.54409769335143,55.67616463138852
2016-04-19,408,728,1450,2586,15.777262180974477,28.151585460170146,56.07115235885538
2016-04-20,572,812,1712,3096,18.47545219638243,26.22739018087855,55.297157622739014
2016-04-21,491,1047,1577,3115,15.762439807383627,33.6115569823435,50.62600321027288
2016-04-22,751,1297,2040,4088,18.370841487279844,31.727005870841484,49.902152641878665
2016-04-23,621,538,1273,2432,25.53453947368421,22.121710526315788,52.34375
2016-04-24,519,467,969,1955,26.547314578005114,23.88746803069054,49.56521739130435
2016-04-25,647,712,1114,2473,26.162555600485245,28.79094217549535,45.046502224019406
2016-04-26,643,617,1524,2784,23.09626436781609,22.16235632183908,54.741379310344826
2016-04-27,615,565,1216,2396,25.6677796327212,23.580968280467445,50.75125208681135
2016-04-28,376,494,1253,2123,17.710786622703722,23.268959020254357,59.02025435704192
2016-04-29,313,427,1075,1815,17.245179063360883,23.52617079889807,59.22865013774105
2016-04-30,231,351,750,1332,17.34234234234234,26.351351351351347,56.30630630630631
2016-05-01,208,341,725,1274,16.3265306122449,26.766091051805336,56.907378335949765
2016-05-02,363,446,1039,1848,19.642857142857142,24.134199134199132,56.22294372294372
2016-05-03,619,540,1285,2444,25.327332242225857,22.0949263502455,52.57774140752864
2016-05-04,881,771,1345,2997,29.39606272939606,25.725725725725724,44.87821154487821
2016-05-05,550,696,1252,2498,22.017614091273018,27.862289831865496,50.120096076861486
2016-05-06,324,590,1031,1945,16.65809768637532,30.334190231362467,53.007712082262216
2016-05-07,325,387,735,1447,22.460262612301314,26.74498963372495,50.79474775397374
2016-05-08,228,336,755,1319,17.28582259287339,25.473843821076574,57.24033358605004
2016-05-09,371,460,1031,1862,19.924812030075188,24.704618689581096,55.370569280343716
2016-05-10,637,1038,1689,3364,18.935790725326992,30.85612366230678,50.208085612366226
2016-05-11,533,1043,2423,3999,13.328332083020754,26.081520380095025,60.59014753688422
2016-05-12,557,631,1883,3071,18.13741452295669,20.54705307717356,61.31553239986975
2016-05-13,333,456,1034,1823,18.266593527153045,25.01371365880417,56.71969281404279
2016-05-14,236,411,1205,1852,12.742980561555076,22.19222462203024,65.06479481641469
2016-05-15,392,774,1216,2382,16.456759026028546,32.49370277078086,51.04953820319059
2016-05-16,571,721,1384,2676,21.337817638266067,26.943198804185354,51.71898355754858
2016-05-17,505,507,1618,2630,19.20152091254753,19.277566539923953,61.52091254752852
2016-05-18,620,621,1579,2820,21.98581560283688,22.02127659574468,55.99290780141843
2016-05-19,327,547,1252,2126,15.380997177798683,25.72906867356538,58.88993414863594
2016-05-20,306,595,1248,2149,14.239181014425315,27.68729641693811,58.07352256863657
2016-05-21,221,510,943,1674,13.201911589008365,30.46594982078853,56.33213859020311
2016-05-22,213,352,776,1341,15.883668903803134,26.249067859806114,57.867263236390755
2016-05-23,413,501,1390,2304,17.92534722222222,21.744791666666664,60.329861111111114
2016-05-24,387,535,1620,2542,15.224232887490166,21.04642014162077,63.72934697088907
2016-05-25,517,560,1126,2203,23.467998184294146,25.419881979119385,51.11211983658648
2016-05-26,356,469,1528,2353,15.129621759456013,19.932001699957503,64.93837654058649
2016-05-27,372,677,1653,2702,13.76757957068838,25.055514433752773,61.17690599555885
2016-05-28,232,456,958,1646,14.094775212636696,27.703523693803163,58.201701093560146
2016-05-29,238,414,817,1469,16.20149761742682,28.182437031994557,55.61606535057862
2016-05-30,261,634,924,1819,14.348543155579991,34.8543155579989,50.79714128642111
2016-05-31,313,1061,1331,2705,11.571164510166358,39.22365988909427,49.20517560073937
2016-06-01,337,474,1380,2191,15.381104518484708,21.633957097215884,62.984938384299404
2016-06-02,447,592,1359,2398,18.64053377814846,24.68723936613845,56.67222685571309
2016-06-03,386,485,1239,2110,18.29383886255924,22.985781990521325,58.720379146919434
2016-06-04,281,362,899,1542,18.2230869001297,23.476005188067443,58.30090791180286
2016-06-05,337,524,957,1818,18.536853685368538,28.822882288228826,52.64026402640264
2016-06-06,323,526,986,1835,17.60217983651226,28.664850136239785,53.73297002724796
2016-06-07,260,814,947,2021,12.864918357248886,40.27709054923305,46.85799109351806
2016-06-08,240,601,1039,1880,12.76595744680851,31.968085106382976,55.265957446808514
2016-06-09,245,742,1078,2065,11.864406779661017,35.932203389830505,52.20338983050847
2016-06-10,265,586,1295,2146,12.348555452003728,27.306616961789377,60.3448275862069
2016-06-11,253,440,759,1452,17.424242424242426,30.303030303030305,52.27272727272727
2016-06-12,234,509,838,1581,14.800759013282732,32.19481340923466,53.0044275774826
2016-06-13,236,562,1276,2074,11.378977820636452,27.09739633558341,61.52362584378014
2016-06-14,274,443,1340,2057,13.32036947010209,21.536217792902285,65.14341273699561
2016-06-15,260,413,981,1654,15.719467956469165,24.96977025392987,59.31076178960096
2016-06-16,275,557,1032,1864,14.753218884120173,29.88197424892704,55.36480686695279
2016-06-17,266,531,1029,1826,14.56736035049288,29.07995618838992,56.352683461117195
2016-06-18,229,381,629,1239,18.48264729620662,30.750605326876514,50.76674737691687
2016-06-19,240,357,711,1308,18.34862385321101,27.293577981651374,54.357798165137616
2016-06-20,312,502,1007,1821,17.1334431630972,27.56727073036793,55.29928610653487
2016-06-21,236,1218,1060,2514,9.387430389817025,48.44868735083532,42.16388225934765
2016-06-22,245,527,896,1668,14.688249400479616,31.594724220623498,53.71702637889688
2016-06-23,577,505,1091,2173,26.55315232397607,23.239760699493786,50.20708697653015
2016-06-24,468,451,1110,2029,23.06554953178906,22.227698373583046,54.706752094627895
2016-06-25,433,329,646,1408,30.75284090909091,23.366477272727273,45.88068181818182
2016-06-26,188,336,582,1106,16.998191681735985,30.37974683544304,52.62206148282098
2016-06-27,335,368,1015,1718,19.49941792782305,21.42025611175786,59.08032596041909
2016-06-28,273,416,1330,2019,13.521545319465082,20.60425953442298,65.87419514611193
2016-06-29,425,739,1210,2374,17.902274641954506,31.128896377422073,50.968828980623414
2016-06-30,402,890,1423,2715,14.806629834254142,32.78084714548803,52.41252302025783
2016-07-01,417,637,1159,2213,18.84319927699955,28.78445549028468,52.372345232715766
2016-07-02,204,339,780,1323,15.419501133786847,25.623582766439913,58.95691609977324
2016-07-03,233,566,769,1568,14.85969387755102,36.0969387755102,49.04336734693878
2016-07-04,211,427,747,1385,15.234657039711191,30.830324909747294,53.935018050541515
2016-07-05,230,490,875,1595,14.420062695924765,30.721003134796238,54.858934169278996
2016-07-06,270,531,809,1610,16.77018633540373,32.98136645962733,50.24844720496895
2016-07-07,230,690,875,1795,12.813370473537605,38.440111420612816,48.74651810584958
2016-07-08,194,378,995,1567,12.380344607530311,24.122527121888957,63.497128270580724
2016-07-09,151,389,657,1197,12.614870509607352,32.49791144527986,54.88721804511278
2016-07-10,165,359,631,1155,14.285714285714285,31.082251082251084,54.63203463203463
2016-07-11,212,418,839,1469,14.431586113002043,28.454731109598363,57.11368277739959
2016-07-12,354,518,1232,2104,16.82509505703422,24.61977186311787,58.55513307984791
2016-07-13,320,368,920,1608,19.900497512437813,22.885572139303484,57.2139303482587
2016-07-14,380,418,829,1627,23.35586969883221,25.69145666871543,50.95267363245236
2016-07-15,312,497,1050,1859,16.783216783216783,26.73480365788058,56.48197955890264
2016-07-16,251,294,823,1368,18.34795321637427,21.49122807017544,60.16081871345029
2016-07-17,227,283,701,1211,18.74483897605285,23.36911643270025,57.8860445912469
2016-07-18,355,436,882,1673,21.219366407650927,26.060968320382543,52.719665271966534
2016-07-19,444,798,1161,2403,18.476903870162296,33.20848938826467,48.31460674157304
2016-07-20,367,782,1413,2562,14.324746291959405,30.52302888368462,55.15222482435597
2016-07-21,687,628,1458,2773,24.774612333213128,22.646952758745044,52.57843490804183
2016-07-22,485,605,1607,2697,17.982944011865033,22.432332220986282,59.58472376714868
2016-07-23,275,413,864,1552,17.719072164948454,26.61082474226804,55.670103092783506
2016-07-24,308,457,903,1668,18.465227817745802,27.398081534772185,54.13669064748201
2016-07-25,312,521,1139,1972,15.821501014198782,26.41987829614604,57.758620689655174
2016-07-26,373,616,1239,2228,16.741472172351884,27.648114901256733,55.61041292639138
2016-07-27,372,736,1259,2367,15.716096324461343,31.09421208280524,53.18969159273341
2016-07-28,424,899,1599,2922,14.510609171800137,30.76659822039699,54.72279260780287
2016-07-29,357,592,1374,2323,15.368058544984933,25.484287559190697,59.14765389582437
2016-07-30,280,324,988,1592,17.587939698492463,20.35175879396985,62.06030150753769
2016-07-31,160,329,748,1237,12.934518997574779,26.596604688763136,60.46887631366209
2016-08-01,532,429,1178,2139,24.87143525011688,20.05610098176718,55.072463768115945
